inst_id,year,ncses_inst_id,toi_code,ffrdctype,inst_name_long,inst_city,inst_state_code,inst_zip,questionnaire_no,question,row,column,data,status,othinfo,standardized_agency_names
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,02.f,Federal agency,National Aeronautics and Space Administration,,429,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,02.h,Federal agency,Other federal agencies,,172698,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,02.i,Federal agency,Total,,173127,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,03,Other agency specified,01,,94063,,Internal Revenue Service (IRS),Department of the Treasury
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,03,Other agency specified,02,,78635,,Department of Veterans Affairs (VA),Department of Veterans Affairs
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.a,Type of R&D,Basic research,Federal,413,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.a,Type of R&D,Basic research,Nonfederal,4,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.a,Type of R&D,Basic research,Total,417,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.b,Type of R&D,Applied research,Federal,18626,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.b,Type of R&D,Applied research,Nonfederal,58,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.b,Type of R&D,Applied research,Total,18684,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.c,Type of R&D,Development,Federal,154088,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.c,Type of R&D,Development,Nonfederal,1523,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.c,Type of R&D,Development,Total,155611,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.d,Type of R&D,All,Federal,173127,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.d,Type of R&D,All,Nonfederal,1585,,,
930901,2019,F0581001,3,3,Center for Enterprise Modernization,McLean,VA,22102,04.d,Type of R&D,All,Total,174712,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,01.a,Source,Federal government,,115813,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,01.f,Source,Total,,115813,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,02.d,Federal agency,Department of Homeland Security,,115813,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,02.i,Federal agency,Total,,115813,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.a,Type of R&D,Basic research,Federal,144,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.a,Type of R&D,Basic research,Nonfederal,0,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.a,Type of R&D,Basic research,Total,144,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.b,Type of R&D,Applied research,Federal,2494,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.b,Type of R&D,Applied research,Nonfederal,0,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.b,Type of R&D,Applied research,Total,2494,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.c,Type of R&D,Development,Federal,113175,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.c,Type of R&D,Development,Nonfederal,0,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.c,Type of R&D,Development,Total,113175,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.d,Type of R&D,All,Federal,115813,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.d,Type of R&D,All,Nonfederal,0,,,
930903,2019,F1365001,3,3,Homeland Security Systems Engineering and Development Institute,McLean,VA,22102-7539,04.d,Type of R&D,All,Total,115813,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,01.a,Source,Federal government,,7331,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,01.f,Source,Total,,7331,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,02.h,Federal agency,Other federal agencies,,7331,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,02.i,Federal agency,Total,,7331,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,03,Other agency specified,01,,7331,,United States Courts,United States Courts
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.a,Type of R&D,Basic research,Federal,17,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.a,Type of R&D,Basic research,Nonfederal,0,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.a,Type of R&D,Basic research,Total,17,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.b,Type of R&D,Applied research,Federal,306,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.b,Type of R&D,Applied research,Nonfederal,0,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.b,Type of R&D,Applied research,Total,306,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.c,Type of R&D,Development,Federal,7008,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.c,Type of R&D,Development,Nonfederal,0,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.c,Type of R&D,Development,Total,7008,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.d,Type of R&D,All,Federal,7331,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.d,Type of R&D,All,Nonfederal,0,,,
930930,2019,F1570001,3,3,Judiciary Engineering and Modernization Center,McLean,VA,22102,04.d,Type of R&D,All,Total,7331,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,01.a,Source,Federal government,,213369,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,01.f,Source,Total,,213369,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,02.c,Federal agency,Department of Health and Human Services,,213369,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,02.i,Federal agency,Total,,213369,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.a,Type of R&D,Basic research,Federal,227,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.a,Type of R&D,Basic research,Nonfederal,0,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.a,Type of R&D,Basic research,Total,227,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.b,Type of R&D,Applied research,Federal,34306,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.b,Type of R&D,Applied research,Nonfederal,0,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.b,Type of R&D,Applied research,Total,34306,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.c,Type of R&D,Development,Federal,178836,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.c,Type of R&D,Development,Nonfederal,0,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.c,Type of R&D,Development,Total,178836,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.d,Type of R&D,All,Federal,213369,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.d,Type of R&D,All,Nonfederal,0,,,
930931,2019,F3729001,3,3,CMS Alliance to Modernize Healthcare,Baltimore,MD,21244,04.d,Type of R&D,All,Total,213369,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,01.a,Source,Federal government,,15892,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,01.e,Source,All other sources,,39,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,01.f,Source,Total,,15931,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,02.f,Federal agency,National Aeronautics and Space Administration,,586,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,02.g,Federal agency,National Science Foundation,,15306,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,02.i,Federal agency,Total,,15892,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,04.a,Type of R&D,Basic research,Federal,15892,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,04.a,Type of R&D,Basic research,Nonfederal,39,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,04.a,Type of R&D,Basic research,Total,15931,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,04.d,Type of R&D,All,Federal,15892,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,04.d,Type of R&D,All,Nonfederal,39,,,
930932,2019,,3,1,National Solar Observatory,Sunspot,NM,88349,04.d,Type of R&D,All,Total,15931,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,01.a,Source,Federal government,,22205,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,01.f,Source,Total,,22205,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,02.h,Federal agency,Other federal agencies,,22205,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,02.i,Federal agency,Total,,22205,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,03,Other agency specified,01,,22205,,National Institute of Standards and Technology (NIST),Department of Commerce
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.a,Type of R&D,Basic research,Federal,27,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.a,Type of R&D,Basic research,Nonfederal,0,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.a,Type of R&D,Basic research,Total,27,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.b,Type of R&D,Applied research,Federal,467,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.b,Type of R&D,Applied research,Nonfederal,0,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.b,Type of R&D,Applied research,Total,467,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.c,Type of R&D,Development,Federal,21711,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.c,Type of R&D,Development,Nonfederal,0,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.c,Type of R&D,Development,Total,21711,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.d,Type of R&D,All,Federal,22205,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.d,Type of R&D,All,Nonfederal,0,,,
930933,2019,,3,3,National Cybersecurity Center of Excellence,Rockville,MD,20850,04.d,Type of R&D,All,Total,22205,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,01.a,Source,Federal government,,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,01.f,Source,Total,,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,02.d,Federal agency,Department of Homeland Security,,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,02.i,Federal agency,Total,,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,04.b,Type of R&D,Applied research,Federal,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,04.b,Type of R&D,Applied research,Nonfederal,0,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,04.b,Type of R&D,Applied research,Total,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,04.d,Type of R&D,All,Federal,54751,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,04.d,Type of R&D,All,Nonfederal,0,,,
930934,2019,,3,3,Homeland Security Operational Analysis Center,Pentagon City,VA,22202,04.d,Type of R&D,All,Total,54751,,,
